5de579912238364fcdf1a97d:TSS_LFXC20210115,incorrect2,0
5de579912238364fcdf1a97d:TSS_LFXC20210115,incorrect5,0
5de579912238364fcdf1a97d:TSS_LFXC20210115,incorrect4,0
5de579912238364fcdf1a97d:TSS_LFXC20210115,EndTask,1
5fcd1067636416ae5a226a9e:TSS_LFXC20210115,incorrect1,0
5fcd1067636416ae5a226a9e:TSS_LFXC20210115,incorrect3,0
5fcd1067636416ae5a226a9e:TSS_LFXC20210115,incorrect2,0
5fcd1067636416ae5a226a9e:TSS_LFXC20210115,incorrect5,0
5fcd1067636416ae5a226a9e:TSS_LFXC20210115,incorrect4,0
5fcd1067636416ae5a226a9e:TSS_LFXC20210115,EndTask,1
5fc00932d6371d37ee128423:TSS_LFXC20210115,incorrect1,0
5fc00932d6371d37ee128423:TSS_LFXC20210115,incorrect3,0
5fc00932d6371d37ee128423:TSS_LFXC20210115,incorrect2,0
5fc00932d6371d37ee128423:TSS_LFXC20210115,incorrect5,0
5fc00932d6371d37ee128423:TSS_LFXC20210115,incorrect4,0
5fc00932d6371d37ee128423:TSS_LFXC20210115,EndTask,1
5f2a856a87f6262b2f345c92:TSS_LFXC20210115,incorrect1,1
5f2a856a87f6262b2f345c92:TSS_LFXC20210115,incorrect3,0
5f2a856a87f6262b2f345c92:TSS_LFXC20210115,incorrect2,0
5f2a856a87f6262b2f345c92:TSS_LFXC20210115,incorrect5,0
5f2a856a87f6262b2f345c92:TSS_LFXC20210115,incorrect4,0
5f2a856a87f6262b2f345c92:TSS_LFXC20210115,EndTask,1
5b6872f33ffbf200015434ef:TSS_LFXC20210115,incorrect1,0
5b6872f33ffbf200015434ef:TSS_LFXC20210115,incorrect3,0
5b6872f33ffbf200015434ef:TSS_LFXC20210115,incorrect2,0
5b6872f33ffbf200015434ef:TSS_LFXC20210115,incorrect5,0
5b6872f33ffbf200015434ef:TSS_LFXC20210115,incorrect4,0
5b6872f33ffbf200015434ef:TSS_LFXC20210115,EndTask,1
5e837e917441520b9c662931:TSS_LFXC20210115,incorrect1,0
5e837e917441520b9c662931:TSS_LFXC20210115,incorrect3,0
5e837e917441520b9c662931:TSS_LFXC20210115,incorrect2,0
5e837e917441520b9c662931:TSS_LFXC20210115,incorrect5,0
5e837e917441520b9c662931:TSS_LFXC20210115,incorrect4,0
5e837e917441520b9c662931:TSS_LFXC20210115,EndTask,1
5e3f5ee91d15101c5251d8b1:TSS_LFXC20210115,incorrect1,1
5e3f5ee91d15101c5251d8b1:TSS_LFXC20210115,incorrect3,0
5e3f5ee91d15101c5251d8b1:TSS_LFXC20210115,incorrect2,0
5e3f5ee91d15101c5251d8b1:TSS_LFXC20210115,incorrect5,0
5e3f5ee91d15101c5251d8b1:TSS_LFXC20210115,incorrect4,0
5e3f5ee91d15101c5251d8b1:TSS_LFXC20210115,EndTask,1
5a2732ceb51a74000132da85:TSS_LFXC20201216,incorrect1,0
5a2732ceb51a74000132da85:TSS_LFXC20201216,incorrect3,0
5a2732ceb51a74000132da85:TSS_LFXC20201216,incorrect2,0
5a2732ceb51a74000132da85:TSS_LFXC20201216,incorrect5,0
5a2732ceb51a74000132da85:TSS_LFXC20201216,incorrect4,0
5a2732ceb51a74000132da85:TSS_LFXC20201216,EndTask,1
5fe4ef92827f812c42beb250:TSS_LFXC20201216,incorrect1,0
5fe4ef92827f812c42beb250:TSS_LFXC20201216,incorrect3,0
5fe4ef92827f812c42beb250:TSS_LFXC20201216,incorrect2,0
5fe4ef92827f812c42beb250:TSS_LFXC20201216,incorrect5,0
5fe4ef92827f812c42beb250:TSS_LFXC20201216,incorrect4,0
5fe4ef92827f812c42beb250:TSS_LFXC20201216,EndTask,1
5d5be747b80b900015eda31e:TSS_LFXC20201216,incorrect1,0
5d5be747b80b900015eda31e:TSS_LFXC20201216,incorrect3,0
5d5be747b80b900015eda31e:TSS_LFXC20201216,incorrect2,0
5d5be747b80b900015eda31e:TSS_LFXC20201216,incorrect5,0
5d5be747b80b900015eda31e:TSS_LFXC20201216,incorrect4,0
5d5be747b80b900015eda31e:TSS_LFXC20201216,EndTask,1
5ba91685d08ab20001c83a13:TSS_LFXC20201216,incorrect1,0
5ba91685d08ab20001c83a13:TSS_LFXC20201216,incorrect3,0
5ba91685d08ab20001c83a13:TSS_LFXC20201216,incorrect2,0
5ba91685d08ab20001c83a13:TSS_LFXC20201216,incorrect5,0
5ba91685d08ab20001c83a13:TSS_LFXC20201216,incorrect4,0
5ba91685d08ab20001c83a13:TSS_LFXC20201216,EndTask,1
5d650bb66bf9c40017c1e36d:TSS_LFXC20201216,incorrect1,0
5d650bb66bf9c40017c1e36d:TSS_LFXC20201216,incorrect3,0
5d650bb66bf9c40017c1e36d:TSS_LFXC20201216,incorrect2,0
5d650bb66bf9c40017c1e36d:TSS_LFXC20201216,incorrect5,0
5d650bb66bf9c40017c1e36d:TSS_LFXC20201216,incorrect4,0
5d650bb66bf9c40017c1e36d:TSS_LFXC20201216,EndTask,1
55895b93fdf99b6bd06017c4:TSS_LFXC20201216,incorrect1,0
55895b93fdf99b6bd06017c4:TSS_LFXC20201216,incorrect3,0
55895b93fdf99b6bd06017c4:TSS_LFXC20201216,incorrect2,0
55895b93fdf99b6bd06017c4:TSS_LFXC20201216,incorrect5,0
55895b93fdf99b6bd06017c4:TSS_LFXC20201216,incorrect4,0
55895b93fdf99b6bd06017c4:TSS_LFXC20201216,EndTask,1
5da651ecd24f17001539ee8a:TSS_LFXC20201216,incorrect1,0
5da651ecd24f17001539ee8a:TSS_LFXC20201216,incorrect3,0
5da651ecd24f17001539ee8a:TSS_LFXC20201216,incorrect2,0
5da651ecd24f17001539ee8a:TSS_LFXC20201216,incorrect5,0
5da651ecd24f17001539ee8a:TSS_LFXC20201216,incorrect4,0
5da651ecd24f17001539ee8a:TSS_LFXC20201216,EndTask,1
5f14cd6b86fcde56e8346580:TSS_LFXC20201216,incorrect1,1
5f14cd6b86fcde56e8346580:TSS_LFXC20201216,incorrect3,0
5f14cd6b86fcde56e8346580:TSS_LFXC20201216,incorrect2,0
5f14cd6b86fcde56e8346580:TSS_LFXC20201216,incorrect5,0
5f14cd6b86fcde56e8346580:TSS_LFXC20201216,incorrect4,0
5f14cd6b86fcde56e8346580:TSS_LFXC20201216,EndTask,1
5fc91789d4b95a341f098d1a:TSS_LFXC20201216,incorrect1,1
5fc91789d4b95a341f098d1a:TSS_LFXC20201216,incorrect3,0
5fc91789d4b95a341f098d1a:TSS_LFXC20201216,incorrect2,0
5fc91789d4b95a341f098d1a:TSS_LFXC20201216,incorrect5,0
5fc91789d4b95a341f098d1a:TSS_LFXC20201216,incorrect4,0
5fc91789d4b95a341f098d1a:TSS_LFXC20201216,EndTask,1
5fbeeb7fcc12be1565662a51:TSS_LFXC20201216,incorrect1,1
5fbeeb7fcc12be1565662a51:TSS_LFXC20201216,incorrect3,0
5fbeeb7fcc12be1565662a51:TSS_LFXC20201216,incorrect2,0
5fbeeb7fcc12be1565662a51:TSS_LFXC20201216,incorrect5,0
5fbeeb7fcc12be1565662a51:TSS_LFXC20201216,incorrect4,0
5fbeeb7fcc12be1565662a51:TSS_LFXC20201216,EndTask,1
5fd91d33ece0841945c36fb2:TSS_LFXC20201216,incorrect1,1
5fd91d33ece0841945c36fb2:TSS_LFXC20201216,incorrect3,0
5fd91d33ece0841945c36fb2:TSS_LFXC20201216,incorrect2,0
5fd91d33ece0841945c36fb2:TSS_LFXC20201216,incorrect5,0
5fd91d33ece0841945c36fb2:TSS_LFXC20201216,incorrect4,0
5fd91d33ece0841945c36fb2:TSS_LFXC20201216,EndTask,1
5e4465013f75e52fc82f7096:TSS_LFXC20201216,incorrect1,0
5e4465013f75e52fc82f7096:TSS_LFXC20201216,incorrect3,0
5e4465013f75e52fc82f7096:TSS_LFXC20201216,incorrect2,0
5e4465013f75e52fc82f7096:TSS_LFXC20201216,incorrect5,0
5e4465013f75e52fc82f7096:TSS_LFXC20201216,incorrect4,0
5e4465013f75e52fc82f7096:TSS_LFXC20201216,EndTask,1
5fa9fffcf843322ce7456283:TSS_LFXC20201216,incorrect1,0
5fa9fffcf843322ce7456283:TSS_LFXC20201216,incorrect3,0
5fa9fffcf843322ce7456283:TSS_LFXC20201216,incorrect2,0
5fa9fffcf843322ce7456283:TSS_LFXC20201216,incorrect5,0
5fa9fffcf843322ce7456283:TSS_LFXC20201216,incorrect4,0
5fa9fffcf843322ce7456283:TSS_LFXC20201216,EndTask,1
5ff1fbe2c392156b92609873:TSS_LFXC20201216,incorrect1,2
5ff1fbe2c392156b92609873:TSS_LFXC20201216,incorrect3,0
5ff1fbe2c392156b92609873:TSS_LFXC20201216,incorrect2,0
5ff1fbe2c392156b92609873:TSS_LFXC20201216,incorrect5,0
5ff1fbe2c392156b92609873:TSS_LFXC20201216,incorrect4,0
5ff1fbe2c392156b92609873:TSS_LFXC20201216,EndTask,1
5fd4125ed9973916d62d9958:TSS_LFXC20201216,incorrect1,13
5fd4125ed9973916d62d9958:TSS_LFXC20201216,incorrect3,0
5fd4125ed9973916d62d9958:TSS_LFXC20201216,incorrect2,0
5fd4125ed9973916d62d9958:TSS_LFXC20201216,incorrect5,0
5fd4125ed9973916d62d9958:TSS_LFXC20201216,incorrect4,0
5fd4125ed9973916d62d9958:TSS_LFXC20201216,EndTask,1
5fe95c4399e7cf8a9b321bac:TSS_LFXC20201216,incorrect1,0
5fe95c4399e7cf8a9b321bac:TSS_LFXC20201216,incorrect3,0
5fe95c4399e7cf8a9b321bac:TSS_LFXC20201216,incorrect2,0
5fe95c4399e7cf8a9b321bac:TSS_LFXC20201216,incorrect5,0
5fe95c4399e7cf8a9b321bac:TSS_LFXC20201216,incorrect4,0
5fe95c4399e7cf8a9b321bac:TSS_LFXC20201216,EndTask,1
5e29e44fd7d15a000d1a548d:TSS_LFXC20201216,incorrect1,1
5e29e44fd7d15a000d1a548d:TSS_LFXC20201216,incorrect3,0
5e29e44fd7d15a000d1a548d:TSS_LFXC20201216,incorrect2,0
5e29e44fd7d15a000d1a548d:TSS_LFXC20201216,incorrect5,0
5e29e44fd7d15a000d1a548d:TSS_LFXC20201216,incorrect4,0
5e29e44fd7d15a000d1a548d:TSS_LFXC20201216,EndTask,1
596bac33670f410001fe9c07:TSS_LFXC20201216,incorrect1,0
596bac33670f410001fe9c07:TSS_LFXC20201216,incorrect3,0
596bac33670f410001fe9c07:TSS_LFXC20201216,incorrect2,0
596bac33670f410001fe9c07:TSS_LFXC20201216,incorrect5,0
596bac33670f410001fe9c07:TSS_LFXC20201216,incorrect4,0
596bac33670f410001fe9c07:TSS_LFXC20201216,EndTask,1
5cc8039e3ef93000171c96b8:TSS_LFXC20201216,incorrect1,0
5cc8039e3ef93000171c96b8:TSS_LFXC20201216,incorrect3,0
5cc8039e3ef93000171c96b8:TSS_LFXC20201216,incorrect2,0
5cc8039e3ef93000171c96b8:TSS_LFXC20201216,incorrect5,0
5cc8039e3ef93000171c96b8:TSS_LFXC20201216,incorrect4,0
5cc8039e3ef93000171c96b8:TSS_LFXC20201216,EndTask,1
5c41fb6f848dbb000157e2e5:TSS_LFXC20201216,incorrect1,1
5c41fb6f848dbb000157e2e5:TSS_LFXC20201216,incorrect3,0
5c41fb6f848dbb000157e2e5:TSS_LFXC20201216,incorrect2,0
5c41fb6f848dbb000157e2e5:TSS_LFXC20201216,incorrect5,0
5c41fb6f848dbb000157e2e5:TSS_LFXC20201216,incorrect4,0
5c41fb6f848dbb000157e2e5:TSS_LFXC20201216,EndTask,1
58dc1373463f960001ba45b3:TSS_LFXC20201216,incorrect1,1
58dc1373463f960001ba45b3:TSS_LFXC20201216,incorrect3,0
58dc1373463f960001ba45b3:TSS_LFXC20201216,incorrect2,0
58dc1373463f960001ba45b3:TSS_LFXC20201216,incorrect5,0
58dc1373463f960001ba45b3:TSS_LFXC20201216,incorrect4,0
58dc1373463f960001ba45b3:TSS_LFXC20201216,EndTask,1
6011e62e2ffe111d87d2a6fc:TSS_LFXC20201216,incorrect1,0
6011e62e2ffe111d87d2a6fc:TSS_LFXC20201216,incorrect3,0
6011e62e2ffe111d87d2a6fc:TSS_LFXC20201216,incorrect2,0
6011e62e2ffe111d87d2a6fc:TSS_LFXC20201216,incorrect5,0
6011e62e2ffe111d87d2a6fc:TSS_LFXC20201216,incorrect4,0
6011e62e2ffe111d87d2a6fc:TSS_LFXC20201216,EndTask,1
5f1a41d3f6dc7613c6e6b406:TSS_LFXC20201216,incorrect1,0
5f1a41d3f6dc7613c6e6b406:TSS_LFXC20201216,incorrect3,0
5f1a41d3f6dc7613c6e6b406:TSS_LFXC20201216,incorrect2,0
5f1a41d3f6dc7613c6e6b406:TSS_LFXC20201216,incorrect5,0
5f1a41d3f6dc7613c6e6b406:TSS_LFXC20201216,incorrect4,0
5f1a41d3f6dc7613c6e6b406:TSS_LFXC20201216,EndTask,1
5f2ef358d45f6110ad8ba935:TSS_LFXC20201216,incorrect1,0
5f2ef358d45f6110ad8ba935:TSS_LFXC20201216,incorrect3,0
5f2ef358d45f6110ad8ba935:TSS_LFXC20201216,incorrect2,0
5f2ef358d45f6110ad8ba935:TSS_LFXC20201216,incorrect5,0
5f2ef358d45f6110ad8ba935:TSS_LFXC20201216,incorrect4,0
5f2ef358d45f6110ad8ba935:TSS_LFXC20201216,EndTask,1
5c2805401d4eb70001177bfc:TSS_LFXC20201216,incorrect1,0
5c2805401d4eb70001177bfc:TSS_LFXC20201216,incorrect3,0
5c2805401d4eb70001177bfc:TSS_LFXC20201216,incorrect2,0
5c2805401d4eb70001177bfc:TSS_LFXC20201216,incorrect5,0
5c2805401d4eb70001177bfc:TSS_LFXC20201216,incorrect4,0
5c2805401d4eb70001177bfc:TSS_LFXC20201216,EndTask,1
5eb757be8aa2326797c223cf:TSS_LFXC20210212,incorrect1,1
5eb757be8aa2326797c223cf:TSS_LFXC20210212,incorrect3,0
5eb757be8aa2326797c223cf:TSS_LFXC20210212,incorrect2,0
5eb757be8aa2326797c223cf:TSS_LFXC20210212,incorrect5,0
5eb757be8aa2326797c223cf:TSS_LFXC20210212,incorrect4,0
5eb757be8aa2326797c223cf:TSS_LFXC20210212,EndTask,1
601040ff9b33f0304c96a015:TSS_LFXC20210212,incorrect1,0
601040ff9b33f0304c96a015:TSS_LFXC20210212,incorrect3,0
601040ff9b33f0304c96a015:TSS_LFXC20210212,incorrect2,0
601040ff9b33f0304c96a015:TSS_LFXC20210212,incorrect5,0
601040ff9b33f0304c96a015:TSS_LFXC20210212,incorrect4,0
601040ff9b33f0304c96a015:TSS_LFXC20210212,EndTask,1
5ec1ecb7dc45b26292d5467e:TSS_LFXC20210212,incorrect1,0
5ec1ecb7dc45b26292d5467e:TSS_LFXC20210212,incorrect3,0
5ec1ecb7dc45b26292d5467e:TSS_LFXC20210212,incorrect2,0
5ec1ecb7dc45b26292d5467e:TSS_LFXC20210212,incorrect5,0
5ec1ecb7dc45b26292d5467e:TSS_LFXC20210212,incorrect4,0
5ec1ecb7dc45b26292d5467e:TSS_LFXC20210212,EndTask,1
60203162522dc95ccc1f64e0:TSS_LFXC20210212,incorrect1,0
60203162522dc95ccc1f64e0:TSS_LFXC20210212,incorrect3,0
60203162522dc95ccc1f64e0:TSS_LFXC20210212,incorrect2,0
60203162522dc95ccc1f64e0:TSS_LFXC20210212,incorrect5,0
60203162522dc95ccc1f64e0:TSS_LFXC20210212,incorrect4,0
60203162522dc95ccc1f64e0:TSS_LFXC20210212,EndTask,1
5dcb94fd7bea7283ce5b183c:TSS_LFXC20210212,incorrect1,0
5dcb94fd7bea7283ce5b183c:TSS_LFXC20210212,incorrect3,0
5dcb94fd7bea7283ce5b183c:TSS_LFXC20210212,incorrect2,0
5dcb94fd7bea7283ce5b183c:TSS_LFXC20210212,incorrect5,0
5dcb94fd7bea7283ce5b183c:TSS_LFXC20210212,incorrect4,0
5dcb94fd7bea7283ce5b183c:TSS_LFXC20210212,EndTask,1
5b68377eff3e9d0001674a22:TSS_LFXC20210212,incorrect1,0
5b68377eff3e9d0001674a22:TSS_LFXC20210212,incorrect3,0
5b68377eff3e9d0001674a22:TSS_LFXC20210212,incorrect2,0
5b68377eff3e9d0001674a22:TSS_LFXC20210212,incorrect5,0
5b68377eff3e9d0001674a22:TSS_LFXC20210212,incorrect4,0
5b68377eff3e9d0001674a22:TSS_LFXC20210212,EndTask,1
5ff73c4108876e39b9de7415:TSS_LFXC20210212,incorrect1,0
5ff73c4108876e39b9de7415:TSS_LFXC20210212,incorrect3,0
5ff73c4108876e39b9de7415:TSS_LFXC20210212,incorrect2,0
5ff73c4108876e39b9de7415:TSS_LFXC20210212,incorrect5,0
5ff73c4108876e39b9de7415:TSS_LFXC20210212,incorrect4,0
5ff73c4108876e39b9de7415:TSS_LFXC20210212,EndTask,1
5f189e1cf5d34e09bdf7c519:TSS_LFXC20210212,incorrect1,0
5f189e1cf5d34e09bdf7c519:TSS_LFXC20210212,incorrect3,0
5f189e1cf5d34e09bdf7c519:TSS_LFXC20210212,incorrect2,0
5f189e1cf5d34e09bdf7c519:TSS_LFXC20210212,incorrect5,0
5f189e1cf5d34e09bdf7c519:TSS_LFXC20210212,incorrect4,0
5f189e1cf5d34e09bdf7c519:TSS_LFXC20210212,EndTask,1
5f16f737b1487a01161d4f93:TSS_LFXC20210212,incorrect1,0
5f16f737b1487a01161d4f93:TSS_LFXC20210212,incorrect3,0
5f16f737b1487a01161d4f93:TSS_LFXC20210212,incorrect2,0
5f16f737b1487a01161d4f93:TSS_LFXC20210212,incorrect5,0
5f16f737b1487a01161d4f93:TSS_LFXC20210212,incorrect4,0
5f16f737b1487a01161d4f93:TSS_LFXC20210212,EndTask,1
5d2f3becd8c144000187438c:TSS_LFXC20210212,incorrect1,0
5d2f3becd8c144000187438c:TSS_LFXC20210212,incorrect3,0
5d2f3becd8c144000187438c:TSS_LFXC20210212,incorrect2,0
5d2f3becd8c144000187438c:TSS_LFXC20210212,incorrect5,0
5d2f3becd8c144000187438c:TSS_LFXC20210212,incorrect4,0
5d2f3becd8c144000187438c:TSS_LFXC20210212,EndTask,1
5ca4b562613eb10015b6e5f8:TSS_LFXC20210212,incorrect1,0
5ca4b562613eb10015b6e5f8:TSS_LFXC20210212,incorrect3,0
5ca4b562613eb10015b6e5f8:TSS_LFXC20210212,incorrect2,0
5ca4b562613eb10015b6e5f8:TSS_LFXC20210212,incorrect5,0
5ca4b562613eb10015b6e5f8:TSS_LFXC20210212,incorrect4,0
5ca4b562613eb10015b6e5f8:TSS_LFXC20210212,EndTask,1
6025dd1b9366fc1f254708a5:TSS_LFXC20210212,incorrect1,2
6025dd1b9366fc1f254708a5:TSS_LFXC20210212,incorrect3,0
6025dd1b9366fc1f254708a5:TSS_LFXC20210212,incorrect2,0
6025dd1b9366fc1f254708a5:TSS_LFXC20210212,incorrect5,0
6025dd1b9366fc1f254708a5:TSS_LFXC20210212,incorrect4,0
6025dd1b9366fc1f254708a5:TSS_LFXC20210212,EndTask,1
5fec02a751f3a9d542a82f75:TSS_LFXC20210212,incorrect1,0
5fec02a751f3a9d542a82f75:TSS_LFXC20210212,incorrect3,0
5fec02a751f3a9d542a82f75:TSS_LFXC20210212,incorrect2,0
5fec02a751f3a9d542a82f75:TSS_LFXC20210212,incorrect5,0
5fec02a751f3a9d542a82f75:TSS_LFXC20210212,incorrect4,0
5fec02a751f3a9d542a82f75:TSS_LFXC20210212,EndTask,1
5eb97048fcd12c0594dbf1f9:TSS_LFXC20210212,incorrect1,0
5eb97048fcd12c0594dbf1f9:TSS_LFXC20210212,incorrect3,0
5eb97048fcd12c0594dbf1f9:TSS_LFXC20210212,incorrect2,0
5eb97048fcd12c0594dbf1f9:TSS_LFXC20210212,incorrect5,0
5eb97048fcd12c0594dbf1f9:TSS_LFXC20210212,incorrect4,0
5eb97048fcd12c0594dbf1f9:TSS_LFXC20210212,EndTask,1
5e2f4ab6fb987e078bf5f68e:TSS_LFXC20210212,incorrect1,1
5e2f4ab6fb987e078bf5f68e:TSS_LFXC20210212,incorrect3,0
5e2f4ab6fb987e078bf5f68e:TSS_LFXC20210212,incorrect2,0
5e2f4ab6fb987e078bf5f68e:TSS_LFXC20210212,incorrect5,0
5e2f4ab6fb987e078bf5f68e:TSS_LFXC20210212,incorrect4,0
5e2f4ab6fb987e078bf5f68e:TSS_LFXC20210212,EndTask,1
5e454881703c9401c7c3fe4f:TSS_LFXC20210212,incorrect1,0
5e454881703c9401c7c3fe4f:TSS_LFXC20210212,incorrect3,0
5e454881703c9401c7c3fe4f:TSS_LFXC20210212,incorrect2,0
5e454881703c9401c7c3fe4f:TSS_LFXC20210212,incorrect5,0
5e454881703c9401c7c3fe4f:TSS_LFXC20210212,incorrect4,0
5e454881703c9401c7c3fe4f:TSS_LFXC20210212,EndTask,1
5dbe5d44aab19f35c5459b57:TSS_LFXC20210212,incorrect1,0
5dbe5d44aab19f35c5459b57:TSS_LFXC20210212,incorrect3,0
5dbe5d44aab19f35c5459b57:TSS_LFXC20210212,incorrect2,0
5dbe5d44aab19f35c5459b57:TSS_LFXC20210212,incorrect5,0
5dbe5d44aab19f35c5459b57:TSS_LFXC20210212,incorrect4,0
5dbe5d44aab19f35c5459b57:TSS_LFXC20210212,EndTask,1
6022e6fc77d9bc0da56aecbe:TSS_LFXC20210212,incorrect1,0
6022e6fc77d9bc0da56aecbe:TSS_LFXC20210212,incorrect3,0
6022e6fc77d9bc0da56aecbe:TSS_LFXC20210212,incorrect2,0
6022e6fc77d9bc0da56aecbe:TSS_LFXC20210212,incorrect5,0
6022e6fc77d9bc0da56aecbe:TSS_LFXC20210212,incorrect4,0
6022e6fc77d9bc0da56aecbe:TSS_LFXC20210212,EndTask,1
60257e63d2c977105b4235c9:TSS_LFXC20210212,incorrect1,0
60257e63d2c977105b4235c9:TSS_LFXC20210212,incorrect3,0
60257e63d2c977105b4235c9:TSS_LFXC20210212,incorrect2,0
60257e63d2c977105b4235c9:TSS_LFXC20210212,incorrect5,0
60257e63d2c977105b4235c9:TSS_LFXC20210212,incorrect4,0
60257e63d2c977105b4235c9:TSS_LFXC20210212,EndTask,1
5d5497857aff650001a18c3c:TSS_LFXC20210212,incorrect1,0
5d5497857aff650001a18c3c:TSS_LFXC20210212,incorrect3,0
5d5497857aff650001a18c3c:TSS_LFXC20210212,incorrect2,0
5d5497857aff650001a18c3c:TSS_LFXC20210212,incorrect5,0
5d5497857aff650001a18c3c:TSS_LFXC20210212,incorrect4,0
5d5497857aff650001a18c3c:TSS_LFXC20210212,EndTask,1
60253324854f3a0008ce4830:TSS_LFXC20210212,incorrect1,0
60253324854f3a0008ce4830:TSS_LFXC20210212,incorrect3,0
60253324854f3a0008ce4830:TSS_LFXC20210212,incorrect2,0
60253324854f3a0008ce4830:TSS_LFXC20210212,incorrect5,0
60253324854f3a0008ce4830:TSS_LFXC20210212,incorrect4,0
60253324854f3a0008ce4830:TSS_LFXC20210212,EndTask,1
60028a5d282af229bfdbb6de:TSS_LFXC20210212,incorrect1,2
60028a5d282af229bfdbb6de:TSS_LFXC20210212,incorrect3,0
60028a5d282af229bfdbb6de:TSS_LFXC20210212,incorrect2,0
60028a5d282af229bfdbb6de:TSS_LFXC20210212,incorrect5,0
60028a5d282af229bfdbb6de:TSS_LFXC20210212,incorrect4,0
60028a5d282af229bfdbb6de:TSS_LFXC20210212,EndTask,1
5dc4e36b9db53c38f9c4d208:TSS_LFXC20210212,incorrect1,0
5dc4e36b9db53c38f9c4d208:TSS_LFXC20210212,incorrect3,0
5dc4e36b9db53c38f9c4d208:TSS_LFXC20210212,incorrect2,0
5dc4e36b9db53c38f9c4d208:TSS_LFXC20210212,incorrect5,0
5dc4e36b9db53c38f9c4d208:TSS_LFXC20210212,incorrect4,0
5dc4e36b9db53c38f9c4d208:TSS_LFXC20210212,EndTask,1
5e41d817cfafb807ef94486a:TSS_LFXC20210212,incorrect1,0
5e41d817cfafb807ef94486a:TSS_LFXC20210212,incorrect3,0
5e41d817cfafb807ef94486a:TSS_LFXC20210212,incorrect2,0
5e41d817cfafb807ef94486a:TSS_LFXC20210212,incorrect5,0
5e41d817cfafb807ef94486a:TSS_LFXC20210212,incorrect4,0
5e41d817cfafb807ef94486a:TSS_LFXC20210212,EndTask,1
5fd8025bcfda8b1165a0b16e:TSS_LFXC20210212,incorrect1,1
5fd8025bcfda8b1165a0b16e:TSS_LFXC20210212,incorrect3,0
5fd8025bcfda8b1165a0b16e:TSS_LFXC20210212,incorrect2,0
5fd8025bcfda8b1165a0b16e:TSS_LFXC20210212,incorrect5,0
5fd8025bcfda8b1165a0b16e:TSS_LFXC20210212,incorrect4,0
5fd8025bcfda8b1165a0b16e:TSS_LFXC20210212,EndTask,1
6025c5f2fd272e1c3deed275:TSS_LFXC20210212,incorrect1,0
6025c5f2fd272e1c3deed275:TSS_LFXC20210212,incorrect3,0
6025c5f2fd272e1c3deed275:TSS_LFXC20210212,incorrect2,0
6025c5f2fd272e1c3deed275:TSS_LFXC20210212,incorrect5,0
6025c5f2fd272e1c3deed275:TSS_LFXC20210212,incorrect4,0
6025c5f2fd272e1c3deed275:TSS_LFXC20210212,EndTask,1
5f83bd668096c118417050c1:TSS_LFXC20210212,incorrect1,2
5f83bd668096c118417050c1:TSS_LFXC20210212,incorrect3,0
5f83bd668096c118417050c1:TSS_LFXC20210212,incorrect2,0
5f83bd668096c118417050c1:TSS_LFXC20210212,incorrect5,0
5f83bd668096c118417050c1:TSS_LFXC20210212,incorrect4,0
5f83bd668096c118417050c1:TSS_LFXC20210212,EndTask,1
5f21d57a48386f1550a2e7c2:TSS_LFXC20210212,incorrect1,1
5f21d57a48386f1550a2e7c2:TSS_LFXC20210212,incorrect3,0
5f21d57a48386f1550a2e7c2:TSS_LFXC20210212,incorrect2,0
5f21d57a48386f1550a2e7c2:TSS_LFXC20210212,incorrect5,0
5f21d57a48386f1550a2e7c2:TSS_LFXC20210212,incorrect4,0
5f21d57a48386f1550a2e7c2:TSS_LFXC20210212,EndTask,1
5a6f57166923df0001ef8d02:TSS_LFXC20210212,incorrect1,0
5a6f57166923df0001ef8d02:TSS_LFXC20210212,incorrect3,0
5a6f57166923df0001ef8d02:TSS_LFXC20210212,incorrect2,0
5a6f57166923df0001ef8d02:TSS_LFXC20210212,incorrect5,0
5a6f57166923df0001ef8d02:TSS_LFXC20210212,incorrect4,0
5a6f57166923df0001ef8d02:TSS_LFXC20210212,EndTask,1
5ffa01eb7dfb43387a868196:TSS_LFXC20210212,incorrect1,0
5ffa01eb7dfb43387a868196:TSS_LFXC20210212,incorrect3,0
5ffa01eb7dfb43387a868196:TSS_LFXC20210212,incorrect2,0
5ffa01eb7dfb43387a868196:TSS_LFXC20210212,incorrect5,0
5ffa01eb7dfb43387a868196:TSS_LFXC20210212,incorrect4,0
5ffa01eb7dfb43387a868196:TSS_LFXC20210212,EndTask,1
5cf3429f233f930017371454:TSS_LFXC20210212,incorrect1,0
5cf3429f233f930017371454:TSS_LFXC20210212,incorrect3,0
5cf3429f233f930017371454:TSS_LFXC20210212,incorrect2,0
5cf3429f233f930017371454:TSS_LFXC20210212,incorrect5,0
5cf3429f233f930017371454:TSS_LFXC20210212,incorrect4,0
5cf3429f233f930017371454:TSS_LFXC20210212,EndTask,1
60257a593444df0f0876bcbc:TSS_LFXC20210212,incorrect1,1
60257a593444df0f0876bcbc:TSS_LFXC20210212,incorrect3,0
60257a593444df0f0876bcbc:TSS_LFXC20210212,incorrect2,0
60257a593444df0f0876bcbc:TSS_LFXC20210212,incorrect5,0
60257a593444df0f0876bcbc:TSS_LFXC20210212,incorrect4,0
60257a593444df0f0876bcbc:TSS_LFXC20210212,EndTask,1
601affaf5ed7763c52d7d0d2:TSS_LFXC20210212,incorrect1,0
